β,weight,weight_lower,weight_upper
7.1000000000000005,0.24373041823505037,0.24372255213781702,0.2437382843322837
7.199999999999999,0.24520071490777406,0.24519289394073726,0.2452085358748109
7.300000000000001,0.24663147165744148,0.24662369556167552,0.24663924775320745
7.4,0.24806966018966523,0.2480619277584995,0.24807739262083095
7.5,0.24946893054231886,0.24946124200251657,0.24947661908212115
7.6000000000000005,0.25098276339050174,0.25097511755438123,0.2509904092266223
7.699999999999999,0.2523506517256049,0.2523430520892998,0.25235825136191004
7.8,0.25371103022564734,0.2537034723353913,0.2537185881159034
7.9,0.2550489031963521,0.2550413868228272,0.255056419569877
8.0,0.25646921565329717,0.25646174010968215,0.2564766911969122
8.1,0.2577772391331375,0.25776980693526486,0.25778467133101013
8.2,0.25915216307854816,0.25914477079970705,0.2591595553573892
8.3,0.26043107649764563,0.2604237261793717,0.2604384268159196
8.4,0.26170320151868476,0.2616958902310315,0.26171051280633795
8.5,0.26301220626704785,0.26300493380276047,0.26301947873133524
8.6,0.26427062400614537,0.26426339149069744,0.2642778565215933
8.7,0.2655511372464092,0.2655439431360421,0.26555833135677637
8.799999999999999,0.266810383628746,0.26680322859771377,0.2668175386597782
8.9,0.2680344005170435,0.2680272839163538,0.2680415171177333
9.0,0.26926615187639524,0.26925907263090926,0.2692732311218812
9.1,0.2704772788209377,0.2704702371666601,0.2704843204752153
9.2,0.2716820489638454,0.2716750442713761,0.2716890536563147
9.299999999999999,0.2728804952400362,0.27287352731536185,0.2728874631647105
9.4,0.27405878814388573,0.27405185679401134,0.2740657194937602
9.5,0.2752171777230217,0.27521028233290923,0.2752240731131342
9.6,0.27638334879168225,0.27637648875391163,0.2763902088294528
9.700000000000001,0.2775434693576433,0.2775366449096683,0.27755029380561835
9.799999999999999,0.2786839931460656,0.2786772041032467,0.27869078218888454
9.9,0.2798051614675887,0.2797984072318741,0.2798119157033033
10.0,0.2809340904953572,0.28092737047604666,0.28094081051466774
